    ,user,movie
33344,670,11852
33343,2021,582
33341,1048,4887
33340,1426,5952
33339,362,957
33338,530,40117
33337,4562,832
33336,383,422
33334,2896,39847
33333,2434,1877
33331,3463,8382
33330,873,6742
33329,698,3902
33328,1321,2052
33326,922,32717
33325,75,45237
33324,544,3477
33323,19,1702
33321,614,18957
33320,82,45127
33319,2399,7602
33318,488,14372
33317,4541,1107
33316,824,4982
33314,2070,5372
33313,222,6102
33311,761,1192
33310,1559,3492
33309,1594,2482
33308,2763,8462
33307,3764,3887
33305,439,3082
33304,1811,7852
33302,922,3787
33301,383,21912
33299,390,5907
33298,3498,27717
33297,404,1352
33296,635,5447
33295,2504,5737
33294,1055,15522
33292,887,1967
33291,600,7512
33290,2427,2267
33289,698,4907
33288,670,25272
33287,2350,5902
33286,1713,20467
33285,271,13987
33284,306,11212
33283,2021,9167
33281,894,26687
33280,89,10772
33279,397,8397
33278,383,34892
33276,607,3097
33275,3337,3877
33274,2301,5767
33273,1573,9572
33272,82,6937
33271,75,32127
33270,1237,7072
33269,845,2252
33268,1678,3897
33265,572,12087
33264,264,2352
33263,1146,722
33262,4079,882
33259,1426,18467
33258,369,197
33257,250,3167
33256,180,28472
33255,1041,21367
33254,180,1867
33253,61,4992
33252,2105,3902
33251,1846,1397
33250,2560,11607
33249,873,7167
33248,3050,10567
33247,2882,1387
33246,1853,6512
33244,222,13812
33243,1790,3492
33242,3498,15727
33241,747,1567
33240,1734,36777
33239,1370,11537
33238,2574,43527
33237,992,192
33236,1657,6217
33235,894,10187
33234,1153,8507
33233,908,8087
33232,3050,16862
33231,1671,6952
33229,1398,1347
33228,2063,727
33227,187,5502
33226,908,10617
33224,2077,5502
33222,222,2297
33220,2350,18327
33219,4100,6707
33218,439,5447
33217,257,10477
33215,1041,30237
33214,3043,13317
33213,201,3317
33212,2532,1497
33211,3470,1727
33210,264,2242
33209,467,2972
33208,3288,1782
33207,201,18787
33206,985,26342
33205,4051,11552
33204,250,832
33203,1300,35347
33202,2945,21722
33201,110,2517
33200,12,6317
33199,383,17672
33198,2161,1682
33197,873,24072
33196,481,19497
33195,299,1892
33192,474,28007
33190,565,2632
33189,3246,3242
33187,4576,4912
33185,509,18587
33184,677,27377
33183,2077,10232
33182,1048,23287
33181,1559,2112
33180,2973,23027
33179,1489,1177
33177,2315,12982
33175,1426,297
33174,1587,1302
33173,460,497
33172,313,8167
33171,446,31122
33169,3911,7117
33168,1986,447
33167,530,1917
33165,663,7712
33164,201,22002
33163,180,23322
33162,1986,19182
33161,3694,2997
33160,922,14787
33159,285,4502
33158,2140,4637
33155,2287,1107
33154,320,8892
33153,3855,47
33152,467,5427
33151,530,1522
33150,838,5837
33148,348,2352
33147,285,41372
33146,936,10737
33144,3414,15822
33143,439,28782
33141,278,4782
33139,2525,3912
33136,180,3887
33135,2889,7667
33134,3155,3897
33132,2315,29787
33131,2189,7462
33130,551,31467
33129,1811,27262
33127,1972,9877
33125,1622,4617
33124,1426,31052
33123,1566,1202
33122,89,5082
33121,1132,11737
33120,201,6297
33118,992,592
33117,936,6577
33116,26,14132
33115,698,6447
33113,971,7297
33112,544,19322
33111,376,5757
33110,3211,122
33109,278,5797
33108,957,5442
33107,1692,30682
33106,3302,12007
33105,1174,11532
33104,607,16727
33103,2098,3837
33102,82,43712
33101,2189,9297
33100,922,2442
33099,971,27412
33098,26,2612
33097,2210,712
33096,1853,532
33095,1615,8827
33094,1664,6342
33092,3519,21747
33091,75,312
33090,12,23082
33089,4142,12012
33088,4219,5482
33085,82,1147
33084,3078,27262
33083,124,4372
33081,3666,6502
33080,1762,2057
33076,4219,9297
33075,3372,927
33074,3050,30592
33073,124,5112
33072,12,8872
33071,3764,717
33070,852,2772
33069,201,7587
33068,3071,16272
33067,348,5002
33066,26,7062
33065,1706,3452
33064,299,1867
33063,1706,13352
33062,1041,7207
33061,782,16582
33059,3505,967
33058,502,4122
33057,1888,342
33056,817,8567
33055,747,25492
33054,1636,20872
33052,901,13457
33050,2385,102
33049,1496,1132
33048,572,3252
33047,698,10522
33046,1328,1327
33044,376,35152
33043,782,9522
33042,3498,9007
33041,1860,11792
33039,3134,852
33038,1853,5847
33036,1853,362
33034,635,3292
33033,747,2877
33032,838,1442
33030,278,2297
33029,12,1777
33028,2497,2202
33026,1440,19602
33025,313,3762
33024,96,8467
33023,26,772
33022,740,3397
33020,887,1547
33019,19,1202
33018,1405,15047
33016,2623,577
33015,26,43167
33014,1328,7247
33013,425,2437
33012,1895,6527
33010,3099,1667
33009,635,16632
33007,3589,3047
33006,2959,11612
33004,964,8397
33003,2280,2437
33002,1174,6027
33001,313,15472
33000,383,21212
32999,1678,2312
32998,1958,777
32997,306,847
32995,3995,5112
32993,425,1657
32992,75,9402
32991,180,6972
32990,747,3367
32989,180,13922
32988,1475,6592
32985,2210,322
32984,3246,9282
32983,551,22057
32981,2014,22387
32980,3848,9247
32979,782,3057
32977,4331,11937
32976,3281,4497
32974,810,97
32973,873,24522
32971,1566,4282
32968,201,122
32967,4674,3307
32966,1055,7037
32965,1965,9692
32964,2798,3097
32963,12,15822
32962,1181,227
32961,607,1967
32958,3127,1857
32957,1468,5667
32956,3414,10597
32955,2595,7277
32954,481,13137
32953,1559,6567
32952,1041,16597
32951,2133,3002
32950,1538,9387
32949,2882,1347
32947,1909,14522
32946,873,13332
32944,4051,2172
32943,180,11132
32942,712,4217
32941,1104,4027
32939,2525,3977
32938,1587,10492
32937,1230,10582
32936,698,5597
32935,810,2852
32934,663,36842
32933,2350,13332
32932,2847,10357
32931,614,1192
32929,26,10732
32928,208,2587
32926,3561,7822
32924,306,24122
32923,656,16202
32922,3197,5752
32921,2238,7717
32920,873,1127
32919,817,3047
32918,152,122
32917,2399,15117
32916,2875,10602
32915,537,17207
32912,1405,82
32911,404,9632
32910,383,6597
32908,2567,442
32907,1216,5177
32906,1531,7987
32905,530,6562
32904,2049,2382
32903,1300,43267
32902,3498,442
32901,334,15307
32899,3694,172
32897,481,11392
32896,1804,23727
32895,1090,427
32894,313,15697
32893,1223,13457
32892,404,6027
32891,922,1232
32890,621,777
32889,4352,357
32888,3316,8342
32887,1335,28382
32886,75,2957
32884,635,422
32883,145,8242
32882,1853,2692
32881,26,1112
32880,2721,13357
32878,124,5082
32877,2084,27
32876,383,102
32874,320,57
32873,3078,3042
32872,299,11772
32871,2084,30542
32870,264,10607
32868,2399,6712
32867,2693,6377
32866,1174,17772
32865,3281,362
32863,1678,2182
32862,1426,1812
32860,257,10532
32859,2189,1832
32858,439,15622
32857,1349,3097
32856,635,3337
32855,404,10972
32854,82,11377
32853,376,617
32851,47,2552
32850,75,40482
32849,2644,2362
32848,418,1107
32847,131,8087
32846,1426,6372
32845,481,2352
32844,1153,9952
32843,82,34492
32842,985,7037
32841,1202,4462
32840,4401,4522
32839,1041,19992
32838,124,8577
32837,12,10987
32836,2525,7782
32835,3323,2752
32834,1202,8047
32833,789,3762
32832,271,6642
32831,873,4537
32830,3148,927
32829,3848,2667
32828,1293,6502
32827,306,10567
32826,1153,4692
32825,4184,8672
32824,1146,1412
32823,3288,35002
32822,75,10937
32821,614,21552
32820,558,5107
32818,306,15772
32817,460,7777
32815,1090,3762
32814,866,10327
32813,2350,9822
32811,1426,10512
32810,2189,8842
32808,789,6567
32806,89,342
32805,740,7797
32804,166,1132
32802,873,17412
32801,649,5227
32800,383,10772
32798,4562,197
32797,1132,337
32796,915,5587
32793,1020,1802
32792,803,8397
32791,3260,3202
32790,3540,27997
32789,1643,4257
32787,12,2082
32785,740,23747
32784,75,3757
32783,964,1397
32781,82,28032
32780,4569,15927
32779,404,44857
32778,1426,12197
32777,2392,5462
32776,1531,5327
32775,243,11152
32774,1300,3852
32773,2875,3472
32771,712,1352
32770,75,21577
32769,82,10167
32768,222,907
32767,222,6867
32766,1468,3612
32765,3897,3902
32764,271,2112
32763,201,13162
32762,1251,1052
32761,2021,1987
32760,82,32702
32759,278,3307
32758,4128,967
32757,474,2202
32756,278,2312
32755,488,3047
32754,26,472
32752,82,12952
32751,173,7262
32750,2602,1097
32749,313,6487
32747,1202,5172
32746,1853,592
32745,1636,7252
32743,292,4237
32742,117,3912
32740,2245,2967
32738,19,21947
32737,68,1547
32736,2140,20607
32735,2168,1592
32734,75,6727
32733,537,8942
32730,292,5442
32728,383,20372
32727,82,207
32726,12,9927
32725,334,2392
32723,1111,20912
32722,761,907
32721,971,1497
32720,4142,1717
32719,2343,7632
32718,3498,26322
32717,376,18472
32716,1237,37047
32715,152,22632
32714,1524,5107
32713,922,6137
32712,110,2687
32711,705,1572
32709,1013,14202
32708,1972,3217
32707,271,36147
32706,1475,532
32705,1426,11802
32704,404,8317
32703,2805,677
32702,1636,9067
32701,3855,2552
32700,243,272
32699,26,17652
32698,3190,12027
32696,2448,24227
32694,3477,11557
32692,61,2032
32691,1468,13497
32690,159,2847
32689,3897,7767
32687,1363,3307
32686,264,4037
32685,1440,8842
32683,341,13267
32682,1083,7437
32681,2749,27347
32680,3141,427
32677,1139,1097
32676,320,13832
32675,124,9402
32674,2861,47
32673,1279,1857
32672,1006,7292
32671,1006,2502
32670,243,1732
32669,61,37362
32668,3498,10602
32667,1300,14517
32665,1895,11692
32663,404,5987
32662,404,1777
32661,537,2947
32659,2077,23147
32657,257,12882
32656,383,10137
32655,1909,14322
32654,1790,14727
32652,2749,992
32650,747,1442
32649,4436,677
32648,635,42237
32646,1426,43307
32643,2245,4562
32642,3246,8387
32641,1706,11842
32639,201,1802
32638,110,2342
32637,82,2692
32635,1398,352
32634,2203,13992
32632,873,3612
32631,607,22787
32630,4555,362
32629,712,21057
32628,1328,1182
32627,2343,12192
32626,355,40237
32625,1174,4902
32624,75,30447
32623,614,2512
32621,1909,17067
32619,1083,6197
32618,82,21632
32617,3379,967
32615,2175,20792
32614,2847,1367
32613,698,1242
32612,789,3802
32611,1636,3907
32610,957,14102
32609,1587,2667
32607,684,427
32606,1482,5327
32605,684,3537
32603,1174,11502
32602,3001,332
32600,614,2772
32599,2014,8987
32597,523,9207
32596,404,11527
32595,3274,3907
32594,551,892
32593,1860,4727
32592,404,10277
32591,201,887
32590,1328,2082
32589,61,21552
32588,1818,417
32586,1587,3957
32583,1286,7107
32582,299,2852
32581,852,3177
32579,3897,11572
32578,2441,15657
32577,3246,1442
32576,1587,2452
32575,1167,1527
32574,4499,6287
32570,404,17012
32569,96,18737
32567,2679,7582
32566,1125,4272
32565,411,4352
32562,544,857
32561,1111,13067
32560,1132,3527
32559,3498,8647
32558,1405,362
32556,873,1217
32555,1846,3072
32554,1685,2092
32553,873,7792
32552,3071,14357
32551,285,2457
32549,663,5262
32548,271,9437
32547,3554,13332
32546,2301,1802
32545,3876,2182
32544,1720,242
32543,957,35057
32541,1069,3082
32540,1055,2057
32539,1559,967
32538,313,962
32537,404,2042
32536,383,8247
32534,2350,402
32533,803,10532
32532,278,7667
32531,747,14447
32530,222,5197
32528,124,4547
32526,922,18482
32525,481,2437
32524,3169,1927
32522,439,1752
32521,635,10497
32519,3680,1892
32517,1132,1887
32516,397,1357
32515,1223,2017
32514,320,3177
32513,264,8507
32512,75,6812
32510,1069,30617
32509,495,6147
32508,1650,11652
32507,2315,35952
32506,4212,20737
32505,180,13882
32504,180,20997
32501,397,5327
32500,2280,987
32499,1531,10792
32496,2378,21462
32494,1195,3307
32493,3967,6777
32492,2560,11667
32490,3127,717
32488,222,7327
32487,1300,32127
32486,607,2182
32484,1825,6387
32483,2077,1172
32482,2539,357
32481,75,14122
32480,3925,5482
32479,1440,11262
32478,397,9402
32477,61,57
32476,82,8492
32475,271,23907
32474,341,8397
32472,1426,5002
32470,1419,1877
32469,2798,9247
32468,2140,23832
32466,2770,35122
32465,2392,2622
32463,2595,16447
32462,936,15872
32461,180,552
32460,1328,842
32459,971,41602
32456,404,1782
32455,4345,8397
32454,901,5107
32451,173,3447
32449,271,7202
32448,957,6902
32447,3757,357
32446,1293,17877
32445,4247,1907
32444,1300,34682
32443,271,1622
32442,2903,1007
32441,3155,7177
32439,306,5247
32438,1300,24982
32437,1125,19287
32436,404,1802
32435,26,10172
32434,747,307
32433,3400,8347
32432,3498,2667
32431,873,35467
32430,82,23042
32429,3085,4707
32428,89,197
32427,3708,9362
32426,2119,47
32424,75,27277
32423,712,8677
32422,341,12747
32421,747,72
32420,75,14012
32418,320,2597
32417,201,22847
32416,26,1672
32414,4569,417
32413,82,9447
32412,124,1097
32411,376,22357
32410,306,17372
32409,404,927
32408,383,2727
32406,180,4152
32405,3078,2407
32404,873,2372
32403,2378,9867
32402,1146,457
32401,782,7222
32400,2301,10237
32399,1860,1472
32398,2287,6337
32397,2287,2512
32396,1930,4267
32395,2168,8852
32393,187,2417
32392,705,1457
32391,292,2482
32390,2315,8157
32389,362,4927
32388,2812,3387
32387,285,21567
32385,2315,227
32383,1041,9047
32382,852,25552
32381,1559,2927
32380,110,5447
32379,894,8422
32377,1748,18767
32376,1699,3442
32372,341,2752
32371,1853,10872
32370,628,2342
32369,1356,337
32367,2770,3082
32364,922,2082
32363,26,2597
32362,684,957
32361,544,1742
32359,383,8997
32358,2378,2182
32357,621,1222
32356,320,12362
32355,1608,5522
32353,3246,967
32351,936,7077
32350,1552,3197
32349,3071,26252
32348,404,9797
32347,418,347
32346,2910,907
32345,341,457
32344,257,912
32343,1370,5082
32341,75,2682
32340,495,4887
32339,327,1972
32337,3211,37
32335,1440,26072
32333,4086,43777
32331,124,2992
32329,1006,777
32328,3680,592
32327,922,8597
32326,978,4872
32325,1580,13042
32324,1650,16862
32323,1041,5107
32322,1895,4677
32320,544,9372
32318,131,12122
32316,502,4052
32315,2875,392
32314,285,8692
32313,75,20817
32312,159,7402
32311,481,1052
32310,2385,6702
32309,4100,1887
32307,404,642
32306,3729,8012
32305,75,6407
32304,208,24392
32303,82,13277
32302,3351,6057
32300,3848,3332
32299,201,1797
32297,397,1907
32296,866,6422
32295,75,2047
32294,306,3232
32293,3155,23562
32292,684,3057
32291,908,2117
32290,1125,13907
32289,2819,3307
32288,908,402
32287,2077,13502
32286,873,10607
32284,614,567
32282,404,3852
32280,12,3942
32279,544,1347
32276,1041,6567
32275,1573,10927
32273,271,19452
32272,2735,3497
32271,922,6462
32270,1489,12537
32269,782,11142
32267,614,14117
32264,1440,17167
32262,1104,25572
32260,1853,557
32259,2014,2182
32255,3701,747
32254,3470,7982
32253,271,21817
32252,488,957
32251,1643,10282
32250,481,8647
32248,376,5427
32247,3253,4117
32246,152,352
32245,96,5297
32243,404,16652
32242,1153,547
32239,2028,19602
32238,75,5722
32237,1979,11917
32236,1587,3252
32235,2273,7827
32234,1006,2787
32233,404,33807
32232,439,3642
32231,922,5727
32230,96,6362
32228,82,23222
32226,488,4052
32225,327,14372
32224,719,11042
32223,82,2897
32221,1657,2052
32220,761,6582
32219,922,8357
32218,2896,892
32217,243,9092
32216,1825,5432
32215,320,2407
32214,2504,3797
32213,4520,452
32212,3225,4572
32211,229,402
32210,75,17647
32209,1615,5837
32207,3337,3852
32206,2245,3622
32204,4135,1972
32203,1804,1767
32200,306,14367
32197,4562,13997
32196,68,2207
32195,2840,3477
32194,61,11792
32193,2350,14032
32192,873,17682
32191,362,427
32190,2077,9867
32189,467,12042
32188,404,8497
32187,2511,8647
32186,2553,402
32183,194,927
32182,1125,10272
32181,3561,1912
32180,1538,5482
32179,1713,402
32178,1286,402
32176,208,2597
32175,1083,15937
32174,2469,4282
32173,75,23762
32172,3064,1657
32171,1216,2597
32170,537,3562
32169,3001,4642
32167,264,5192
32166,901,882
32165,3820,4617
32164,1566,9282
32163,1510,6547
32161,1468,4952
32158,3540,12122
32157,180,11357
32156,873,11032
32155,873,17067
32154,684,23872
32153,467,22357
32152,2434,18472
32151,537,1257
32150,4303,3902
32149,320,6282
32148,817,6122
32147,3071,18862
32146,2714,592
32145,2609,3842
32144,523,3242
32142,2448,31782
32141,873,2417
32140,4205,1337
32139,2392,3417
32138,285,16697
32137,1230,2507
32136,1790,18787
32134,1860,25942
32133,1279,11242
32132,285,3587
32131,3925,29882
32130,3561,12417
32129,1111,2082
32128,229,4082
32127,635,30157
32126,313,10532
32125,1307,717
32124,754,5827
32123,1636,18557
32122,3190,8417
32121,2833,1052
32120,2014,1232
32119,866,567
32117,3631,6562
32116,782,33657
32114,2616,122
32113,257,252
32111,2861,13367
32110,1237,24277
32109,3757,6482
32108,1405,7107
32107,810,9372
32106,404,24637
32105,1692,9487
32103,82,7117
32101,1734,18187
32099,2539,7067
32097,635,2362
32096,439,20292
32094,1895,4912
32093,327,26222
32092,1580,2507
32091,3442,1972
32090,75,31857
32089,3806,20247
32088,313,2622
32087,1909,4147
32086,1013,7742
32085,47,1802
32084,810,15727
32083,4163,9842
32082,439,27107
32081,2434,10182
32079,306,42472
32077,1755,2997
32075,614,1302
32074,1762,4462
32073,1230,822
32071,2658,1702
32068,271,252
32067,1167,22362
32066,1153,4162
32064,635,45242
32063,19,4677
32062,1349,15272
32061,1349,1347
32059,376,4187
32058,852,5837
32055,180,3212
32054,2686,5442
32053,1426,14462
32052,1293,8637
32051,747,5022
32050,873,4502
32049,2238,11242
32047,2112,662
32046,3260,5057
32045,1076,9652
32044,222,10862
32043,292,1367
32042,82,41777
32041,873,7202
32039,2882,21927
32038,1769,16437
32037,4667,4827
32036,992,427
32035,1818,1052
